22842
18 21 8 8.785801 -6.353773 -2.890640 0.424060 0.564623 -0.963488 0 -1.000000
18 21 8 -0.997441 -5.522850 -0.757434 0.482697 0.522494 -1.062877 0 -1.000000
18 21 8 5.539717 0.994570 3.076740 0.451065 0.430895 -1.032080 0 -1.000000
18 21 8 -4.177860 2.111925 4.933873 0.244665 1.055920 -1.993895 0 -1.000000
18 21 8 2.560334 8.268122 9.226278 0.378599 -0.109936 -0.666151 0 -1.000000
19 21 8 8.683867 -6.674485 -2.695300 0.338126 0.759164 -0.916879 0 -1.000000
19 21 8 -1.232427 -6.851460 -3.621215 0.296324 0.544578 -2.597029 0 -1.000000
19 21 8 3.808299 1.784944 -4.658292 0.532618 0.609318 -0.500088 0 -1.000000
19 21 8 9.583890 9.689464 -2.734801 0.429535 0.686165 -1.174904 0 -1.000000
19 21 8 -5.580218 1.854252 -1.257535 0.229662 0.747034 -1.751322 0 -1.000000
19 21 8 1.099079 8.405718 2.368973 0.072411 0.985818 -1.486633 0 -1.000000
19 21 8 -7.807986 7.585606 6.730880 0.289251 0.571156 -1.471025 0 -1.000000
20 21 8 8.990067 9.340299 -7.985659 0.141520 0.506356 -1.547110 0 -1.000000
20 21 8 3.880206 0.808016 -6.582079 0.208376 0.300877 -2.034017 0 -1.000000
20 21 8 8.670186 -6.472228 -1.681887 0.189575 0.280784 -1.724632 0 -1.000000
20 21 8 -0.777014 9.523323 -5.586323 0.419613 0.379079 -0.995349 0 -1.000000
20 21 8 -6.229607 1.240487 -6.015949 0.267892 0.603796 -1.597870 0 -1.000000
20 21 8 -1.318963 -6.602946 -2.378520 0.267002 0.565892 -1.477283 0 -1.000000
21 21 8 9.158257 9.148841 -7.662982 0.147210 0.537859 -0.943352 0 -1.000000
21 21 8 -6.073565 0.973269 -5.696873 0.071145 0.583830 -1.120319 0 -1.000000
21 21 8 3.880487 1.331035 -4.287067 0.206862 0.026850 -2.306901 0 -1.000000
21 21 8 -0.915229 9.234919 -7.950099 0.168884 0.337928 -1.717128 0 -1.000000
21 21 8 8.637159 -6.343049 -0.098546 0.202054 0.242093 -1.643261 0 -1.000000
21 21 8 -1.341092 -6.601226 -1.191328 0.148656 0.792567 -0.734239 0 -1.000000
22 21 8 -0.844977 9.226060 -6.717805 0.060886 0.535535 -0.532327 0 -1.000000
22 21 8 -6.093804 1.048996 -4.257701 0.164914 0.552670 -0.919042 0 -1.000000
22 21 8 8.935436 9.483227 -4.691849 0.282686 0.211648 -1.978326 0 -1.000000
22 21 8 3.842435 1.050875 -3.309357 0.148440 0.378990 -1.060676 0 -1.000000
22 21 8 -1.382868 -6.873838 -0.333207 0.190849 0.157987 -1.627803 0 -1.000000
22 21 8 8.628332 -7.142556 -0.069822 0.226111 -0.083673 -1.986485 0 -1.000000
23 21 8 8.909209 9.167031 -4.363205 0.149803 0.169459 -1.253314 0 -1.000000
23 21 8 -1.083544 9.338870 -4.532377 0.178562 0.287473 -1.217532 0 -1.000000
23 21 8 -6.225971 1.087666 -2.409893 0.047660 0.374737 -1.031637 0 -1.000000
23 21 8 3.765291 0.939521 -2.020598 -0.002682 0.461654 -0.691145 0 -1.000000
23 21 8 8.286142 -6.000652 3.633951 0.262695 -0.239010 -1.975808 0 -1.000000
23 21 8 -1.558334 -6.534334 1.921173 -0.134242 0.816283 -0.154994 0 -1.000000
24 21 8 8.855122 8.959431 -3.051933 0.012586 -0.023891 -1.063308 0 -1.000000
24 21 8 -1.100894 9.054054 -3.758784 0.109760 0.096204 -1.001095 0 -1.000000
24 21 8 -6.326538 1.147429 -0.744914 0.145241 -0.093904 -1.703438 0 -1.000000
24 21 8 3.657293 0.851617 -0.473198 0.123266 -0.532821 -2.277572 0 -1.000000
24 21 8 -1.708437 -5.942396 4.578865 0.121936 0.644188 -0.578858 0 -1.000000
24 21 8 8.297997 -6.796007 3.953977 0.054233 0.059066 -1.136325 0 -1.000000
25 21 8 -1.166396 8.952781 -2.416586 0.069300 -0.051294 -1.144297 0 -1.000000
25 21 8 -6.354928 0.901058 0.425960 0.050473 -0.060186 -1.271890 0 -1.000000
25 21 8 3.583601 1.195572 1.819204 0.105541 -0.046619 -1.222750 0 -1.000000
25 21 8 -1.974902 -5.884826 6.253170 0.050502 0.276762 -1.042438 0 -1.000000
25 21 8 7.949617 -5.661583 7.711752 0.263871 0.331846 -0.852098 0 -1.000000
25 21 8 8.443534 9.824702 0.040750 0.399692 -0.405392 -2.020421 0 -1.000000
26 21 8 8.418324 9.219380 -0.424301 0.495631 0.179651 -1.112501 0 -1.000000
26 21 8 -1.572242 9.721698 0.166252 0.482750 0.108376 -1.048766 0 -1.000000
26 21 8 3.022597 1.272126 2.544800 0.518375 0.198795 -1.018026 0 -1.000000
26 21 8 -6.778333 2.196075 4.321405 0.308777 -0.200540 -1.905741 0 -1.000000
26 21 8 -2.350780 -6.652627 5.497215 0.460315 0.157314 -1.458855 0 -1.000000
26 21 8 7.527248 -6.669929 6.519073 0.837526 -0.373525 -2.608457 0 -1.000000
27 21 8 -1.848160 9.710604 1.942613 0.562031 0.222036 -1.413183 0 -1.000000
27 21 8 -7.155582 1.527737 4.158484 0.380058 0.500489 -0.728616 0 -1.000000
27 21 8 2.108579 2.564154 7.756273 0.837512 -0.109445 -2.107123 0 -1.000000
27 21 8 -3.197040 -5.602207 9.874192 0.813815 -0.107542 -2.054721 0 -1.000000
28 21 8 -7.901309 2.299727 8.269072 0.672479 0.067658 -1.788252 0 -1.000000
28 21 8 2.134874 1.994603 8.606062 0.485912 0.053269 -1.589116 0 -1.000000
19 22 8 7.306351 -4.115504 4.804703 0.166919 0.681531 -1.347593 0 -1.000000
19 22 8 -1.510242 -5.029143 9.499152 0.482235 0.226188 -0.842890 0 -1.000000
20 22 8 4.654864 -2.195642 -4.835428 0.009193 0.683082 -1.871634 0 -1.000000
20 22 8 9.908106 6.217566 -4.342007 0.311195 0.420313 -1.096368 0 -1.000000
20 22 8 -4.425646 -2.682297 -0.653382 0.783428 0.171558 -0.517156 0 -1.000000
20 22 8 0.734164 5.789405 -0.193997 0.291090 0.491963 -1.278404 0 -1.000000
20 22 8 -7.238577 4.274486 5.813142 -0.079469 0.772695 -1.793229 0 -1.000000
21 22 8 9.274571 6.360919 -9.046571 0.224928 0.388619 -0.724419 0 -1.000000
21 22 8 -0.642903 6.472130 -7.699275 0.091755 0.481563 -1.673327 0 -1.000000
21 22 8 4.239016 -2.188066 -7.281878 0.130219 0.433096 -1.836669 0 -1.000000
21 22 8 -5.794285 -2.098799 -7.854198 0.288081 0.331347 -0.432169 0 -1.000000
22 22 8 -0.990667 6.640529 -6.719404 0.349883 0.272896 -1.307233 0 -1.000000
22 22 8 4.074109 -2.002841 -6.343385 0.225267 0.281490 -1.250777 0 -1.000000
22 22 8 -5.770867 -2.172600 -7.843246 0.174890 0.442386 -0.942512 0 -1.000000
22 22 8 9.043587 6.627282 -6.155927 0.367512 0.083410 -3.231593 0 -1.000000
23 22 8 -0.954587 6.552765 -5.613696 0.163105 0.341668 -1.127858 0 -1.000000
23 22 8 9.032689 6.415377 -5.274977 0.112458 0.238551 -1.732953 0 -1.000000
23 22 8 3.971983 -2.133095 -5.034136 0.148067 0.193592 -2.257585 0 -1.000000
23 22 8 -6.037127 -1.939078 -4.575601 0.209476 0.282779 -1.515443 0 -1.000000
24 22 8 -6.033148 -2.276633 -4.772113 0.050159 0.184128 -0.626232 0 -1.000000
24 22 8 -1.042405 6.317355 -4.116911 0.040707 0.173765 -1.393232 0 -1.000000
24 22 8 8.955391 6.222841 -4.564466 0.004240 0.097722 -1.260525 0 -1.000000
24 22 8 3.929239 -2.380246 -4.297272 0.111459 -0.004343 -2.605602 0 -1.000000
25 22 8 -1.240381 6.176774 -2.650184 0.109616 -0.074672 -1.647609 0 -1.000000
25 22 8 8.696958 6.141239 -3.089826 0.257934 -0.031154 -1.452479 0 -1.000000
25 22 8 3.687636 -2.440624 -4.144280 0.268605 -0.123975 -1.179855 0 -1.000000
25 22 8 -6.198758 -2.422320 -3.133713 0.092840 -0.100721 -2.214080 0 -1.000000
26 22 8 -1.329006 6.130231 -2.400469 0.337398 -0.051012 -0.544151 0 -1.000000
26 22 8 8.652563 6.239463 -3.062536 0.363669 0.137863 -1.663324 0 -1.000000
26 22 8 3.667289 -2.454740 -3.232381 0.444860 0.054135 -1.278078 0 -1.000000
26 22 8 -6.335861 -2.456206 -3.690197 0.388016 -0.006533 -1.106865 0 -1.000000
27 22 8 8.688122 6.308288 -1.800971 0.429669 0.188809 -2.102336 0 -1.000000
27 22 8 -1.325811 6.278105 -3.193827 0.422431 0.217866 -1.490417 0 -1.000000
27 22 8 3.117736 -1.657402 0.821762 0.261665 0.647988 -0.569795 0 -1.000000
27 22 8 -6.390027 -2.357553 -2.113063 0.340345 0.377347 -0.524816 0 -1.000000
27 22 8 7.410331 -9.307267 5.597519 0.631264 0.032088 -1.895840 0 -1.000000
28 22 8 -2.474306 7.403901 3.088968 0.616580 0.086048 -2.763518 0 -1.000000
28 22 8 -7.245637 -1.298282 3.158631 0.247873 0.521996 -0.928540 0 -1.000000
28 22 8 2.416610 -1.048325 5.434781 0.374356 0.367647 -1.184879 0 -1.000000
28 22 8 7.477157 7.420646 4.466761 0.395642 0.422435 -1.008991 0 -1.000000
28 22 8 7.374597 -9.667023 6.573248 0.395894 0.209769 -1.204609 0 -1.000000
28 22 8 -2.589503 -9.642607 5.916668 0.476121 0.406045 -1.007793 0 -1.000000
29 22 8 -2.718363 7.643022 6.635562 0.533474 -0.023229 -1.859213 0 -1.000000
29 22 8 -7.763904 -0.950732 7.172623 0.370355 0.210442 -1.438733 0 -1.000000
29 22 8 2.216560 -0.938309 7.657121 0.354112 0.100671 -0.768359 0 -1.000000
29 22 8 7.345619 7.353766 5.710331 0.577504 -0.290084 -2.141241 0 -1.000000
29 22 8 -2.769446 -9.495739 8.513021 0.176608 0.371956 -0.319626 0 -1.000000
30 22 8 -2.961900 7.668788 8.343916 0.119716 0.229206 -0.739022 0 -1.000000
20 23 8 6.560913 -6.283363 1.318856 0.266673 0.483712 -1.459817 0 -1.000000
20 23 8 2.638653 1.605621 5.977105 0.018853 0.490114 -2.064299 0 -1.000000
20 23 8 -1.940581 -7.276802 6.533189 0.733104 0.135621 -0.735832 0 -1.000000
20 23 8 -6.580738 0.989530 9.828304 0.780556 0.116607 -0.722629 0 -1.000000
21 23 8 4.633096 -5.029274 -7.139768 0.200014 0.321020 -1.136714 0 -1.000000
21 23 8 -4.596086 -5.524398 -3.283808 -0.089071 0.664528 -2.079374 0 -1.000000
21 23 8 0.483475 3.026873 -2.922857 0.151446 0.435772 -1.659816 0 -1.000000
21 23 8 -8.495579 2.387529 1.420599 0.461255 0.332739 -1.189457 0 -1.000000
22 23 8 4.203379 -4.893803 -8.153247 0.103109 0.307102 -1.659643 0 -1.000000
22 23 8 -5.672977 -4.954991 -9.669128 0.170365 0.199515 -0.911509 0 -1.000000
22 23 8 9.224855 3.729731 -7.494936 0.141320 0.134838 -2.971687 0 -1.000000
22 23 8 -0.635060 3.773481 -9.213395 -0.052929 0.334734 -2.417324 0 -1.000000
22 23 8 -9.909873 3.229038 -5.675249 0.165208 0.306520 -1.586642 0 -1.000000
23 23 8 -5.826738 -4.877270 -7.141128 0.155083 0.185139 -2.119667 0 -1.000000
23 23 8 4.156233 -4.974083 -6.741364 0.142489 0.321048 -1.325709 0 -1.000000
23 23 8 -0.722102 3.676128 -7.931311 0.120364 0.210398 -0.520038 0 -1.000000
23 23 8 9.328645 3.498960 -7.449511 0.279059 0.276215 -1.948973 0 -1.000000
24 23 8 9.093264 3.299356 -5.287812 0.169039 0.265216 -1.509852 0 -1.000000
24 23 8 -0.953529 3.661812 -4.870375 0.173964 0.334796 -1.006358 0 -1.000000
24 23 8 -5.940301 -5.014039 -5.373648 -0.050355 0.406683 -0.296124 0 -1.000000
24 23 8 3.970989 -5.129385 -4.938418 0.010694 0.247009 -1.084749 0 -1.000000
25 23 8 -1.243152 3.276865 -2.859977 -0.007755 0.140051 -0.282349 0 -1.000000
25 23 8 3.722303 -5.247876 -3.925022 0.142354 0.074745 -0.806109 0 -1.000000
25 23 8 -6.306927 -5.224571 -2.516093 0.046679 0.080157 -1.325080 0 -1.000000
25 23 8 8.553896 3.085017 -1.066055 0.199154 0.069414 -0.932342 0 -1.000000
26 23 8 -1.406391 3.489026 -1.840548 0.297855 0.062912 -0.526811 0 -1.000000
26 23 8 8.388830 3.059204 0.232649 0.339676 -0.294932 0.118888 0 -1.000000
26 23 8 -6.350305 -5.270613 -2.171628 0.219853 -0.028237 -0.550664 0 -1.000000
26 23 8 3.598236 -5.146815 -2.860416 0.305199 -0.011066 -0.256281 0 -1.000000
27 23 8 -1.577242 3.253417 0.553605 0.467738 0.166186 -1.527760 0 -1.000000
27 23 8 8.104815 2.802187 3.088913 0.337535 0.340132 -1.309630 0 -1.000000
27 23 8 -6.397548 -5.082114 -2.394191 0.462380 0.035839 -0.805211 0 -1.000000
27 23 8 3.301424 -5.424003 -0.115416 0.189965 -0.509337 1.244015 0 -1.000000
28 23 8 -2.057571 3.506112 1.594242 0.195256 0.711926 -1.713829 0 -1.000000
28 23 8 7.850052 3.835154 0.529256 0.331171 0.785215 -2.089251 0 -1.000000
28 23 8 3.081380 -4.910399 -0.190043 0.258960 0.844984 -0.336802 0 -1.000000
28 23 8 -6.859551 -4.749243 -1.139316 0.166938 0.510579 -1.817572 0 -1.000000
29 23 8 -2.202492 3.852479 0.835527 0.199244 0.287687 -0.620245 0 -1.000000
29 23 8 7.725555 3.689395 1.647749 0.155686 0.263449 -0.579764 0 -1.000000
29 23 8 -7.096350 -4.716890 1.834773 0.317184 0.312629 -1.610076 0 -1.000000
29 23 8 2.300786 -3.932939 5.206423 0.416002 -0.333380 -1.978957 0 -1.000000
30 23 8 -2.818691 4.450948 4.533748 0.195769 0.129958 -0.697137 0 -1.000000
30 23 8 7.033160 4.607209 5.526129 0.387201 -0.217250 -2.040332 0 -1.000000
30 23 8 -7.866521 -3.889179 6.499507 0.078279 0.053666 -0.822948 0 -1.000000
30 23 8 2.128949 -3.950723 6.745021 0.041571 0.086761 -1.083883 0 -1.000000
31 23 8 -3.711633 5.696789 8.938902 -0.161085 0.441244 -0.656423 0 -1.000000
20 24 8 6.917743 -9.392326 4.794139 0.645655 0.253474 -0.944836 0 -1.000000
20 24 8 7.837982 7.309171 8.966806 0.528722 0.368639 -1.234406 0 -1.000000
20 24 8 3.196653 -1.531601 9.768423 0.527600 0.483232 -1.546859 0 -1.000000
21 24 8 5.730023 -8.573337 -1.971022 0.113090 0.297739 -1.765743 0 -1.000000
21 24 8 1.274278 -0.281589 1.456592 0.711914 -0.150214 -0.006003 0 -1.000000
21 24 8 6.463886 8.207096 2.038533 0.387501 -0.031406 -0.422158 0 -1.000000
21 24 8 -3.967379 -8.745232 0.631576 0.172162 0.441206 -1.669667 0 -1.000000
21 24 8 -2.395753 7.466928 6.676408 0.466726 0.222213 -0.634953 0 -1.000000
21 24 8 -7.608708 -1.068445 5.925710 0.913000 -0.068651 -0.128883 0 -1.000000
22 24 8 9.613630 0.967422 -8.204055 0.051391 0.043817 -1.353707 0 -1.000000
22 24 8 0.373964 0.396955 -4.340519 -0.276587 0.171848 -2.031090 0 -1.000000
22 24 8 -4.441623 -8.468409 -4.114096 0.094022 0.070600 -1.529178 0 -1.000000
22 24 8 4.456114 -7.601805 -8.676903 0.125799 0.091828 -1.055193 0 -1.000000
22 24 8 4.622156 9.334043 -5.968019 0.081353 -0.063595 -1.009711 0 -1.000000
22 24 8 -4.949942 8.806473 -3.073066 -0.247760 0.058436 -1.673656 0 -1.000000
22 24 8 -9.187762 -0.053200 -1.526587 0.229152 0.049262 -0.935922 0 -1.000000
23 24 8 9.451144 0.710919 -6.935790 0.167324 0.055243 0.637485 0 -1.000000
23 24 8 4.460701 8.990687 -4.175899 -0.020497 0.023084 -0.586244 0 -1.000000
23 24 8 -0.516905 0.717617 -6.627969 0.101279 0.132972 -1.755844 0 -1.000000
23 24 8 -5.380964 9.346897 -5.820364 0.127672 0.053179 -1.432419 0 -1.000000
23 24 8 -5.687325 -7.751587 -6.629073 -0.034347 0.110591 -0.682010 0 -1.000000
23 24 8 4.426895 -7.918234 -6.286004 -0.014610 0.166504 -1.797435 0 -1.000000
24 24 8 -0.570803 0.656118 -6.556364 0.302485 0.715322 -2.228503 0 -1.000000
24 24 8 4.328031 9.051914 -3.946857 0.133563 0.385570 -1.164868 0 -1.000000
24 24 8 -5.613781 9.017597 -4.347398 0.117158 0.188743 -0.499720 0 -1.000000
24 24 8 9.310651 0.541488 -5.162635 0.112116 0.360045 -0.615161 0 -1.000000
24 24 8 4.358441 -8.039079 -6.719401 0.141391 0.468336 -1.121855 0 -1.000000
24 24 8 -5.596216 -7.939211 -7.969434 0.154934 0.458177 -0.057744 0 -1.000000
